review_text,polarity,sentiment,keywords,stars,business_name,latitude,longitude
"Immediately upon entering you feel the Latin vibe and ambience. The lights are at a low setting but brighter than dim. There are high top tables and you usual dining size tables. The music is Latin as well.  Each table includes water served out of a wine bottle....very cute yet chic presentation. The menu offers many options to suit all taste buds from pork shank, to salmon, to fried white fish tacos. The appetizers options are just enough with detailed descriptions of the dish. Nice wine and cocktail selection.  The Sangria is nicely made and taste fresh.  Service is attentive, but are in mind any extras or side condiments will be provided at a charge (sour cream, salsa picante, chim sauce, etc)  Overall, it's a great dinner spot for a few girlfriends or a date with a new person.   I would recommend dressy casual clothes and absolutely no gym shoes.",positive,content,"ambience, menu, service",4.0,Delicia,39.847406,-86.1451809
This is such a great place for yummy sushi. And it's fun for kids. The prices are very reasonable. And there's a cool table for a large group that you can sit in without shoes.,positive,delighted,"sushi, kids, prices, large group",4.0,Sushi Bar,39.8694324,-86.1425102
"I haven't been to a great many art museums, but this has got to be the best value around. How much better can you get than free?! And it is so peaceful and amazing inside! Even a casual art-viewer can appreciate the variety of interesting, beautiful pieces. And then there's the garden and 100 acres outside... I love this place.",positive,delighted,"art museum, free, peaceful, garden",5.0,Newfields: A Place for Nature and the Arts,39.8274175724,-86.1896065943
"Saw ""A Christmas Carol"" a few days ago and loved it.  It was the first time I'd visited the IRT since living in Indy in the 70s and part of the 80s.  I'm not much for holiday spectacle-type shows, but the superb cast and great use of the stage was a pleasure. The performance was surprisingly first-rate both in acting and production quality.  I've been told IRT is one of Indy's premiere performing venues and is an equity theater, so you should expect a certain ""polish.""  I was a little disappointed with the theater interiors themselves: architects did a hack job of ""adaptive reuse"" during the 1980 remodeling to what used to be an old vaudeville and cinema palace.",positive,content,"performance, theater interiors, adaptive reuse",4.0,Indiana Repertory Theatre,39.767475,-86.161164
"If good beer is what you seek, look no further! Bier has got it going on and proudly has all their accolades displayed on the wall as they should. The Belgian dubbel won second at a world beer festival (excuse me for not remembering the official name), so you know it's legit when they make it better than most Belgians do.  The staff is SO friendly and willing to answer any and all questions about the beers, brewing process and their business. It's family owned and they brew 150 different beers a year. Every week the tap list rotates and it'll never be the same twice.   They have trivia, live music, euchre tournament, and other events throughout the week, and unfortunately I didn't get to sample the food truck when I was there but I've heard it's great. If you're in Indy Bier is not to be missed!",positive,delighted,"beer, staff, events",5.0,Bier Brewery and Tap Room,39.8755319,-86.0828565
"I've been a regular at Henry's for the past couple of years. This fabulous local spot has great, affordable bottomless cups of coffee and a wide selection of delicious sandwiches and salads. I had the BLT bagel for lunch today and it changed my life. Lots of crispy bacon, fresh tomato, and a yummy avocado aioli spread served with a side of fresh strawberries -- a perfect summer lunch.   Henry's has a great atmosphere and is friendly to work-at-homers like me who need to get out of the house occasionally. You'll see a mix of people on laptops plus locals hanging out or having meetings. Friendly and spunky staff will remember your order and serve it up with a smile (or some good-natured ribbing).  Don't miss Henry's on East!",positive,delighted,"coffee, sandwiches, atmosphere, staff",5.0,Henry's Coffee Bistro,39.7761739986,-86.1485838355
"With all the options available for antique shopping this place is prob my favorite. Friendly help is available when you need it and not when you don't. The selection is priced well and vast, I would highly recommend coming in and spending some time just browsing their shop. Support Fountain Square!",positive,delighted,"antique shopping, friendly help, selection",4.0,Indianapolis Downtown Antique Mall,39.7530092,-86.1403578
"The attendant was extremely helpful,  we were looking for a fairly uncommon liquor and they had it. Pretty good selection, friendly staff.",positive,content,"attendant, liquor, selection, staff",5.0,Big Red Liquors,39.7673896918,-86.1561053581
I've only had the wings here but they're pretty good. I just get the house sauce with garlic cheese fries on the side. Great late night spot but I often call before making the trip just to ensure they're open.,positive,content,"wings, garlic cheese fries, late night spot",3.0,Chatham Tap Mass. Ave.,39.7766084,-86.1463714
"I ordered the 1st day they were open from grubhub for carryout. They accepted my order and said it was ready before I walked in. I walked into the restaurant and not only was my order not ready, but everyone who ordered at the counter getting their meal before mine, and they were getting it for half price.   I watched 9 people come in, order, and get their food before me, but pay half what I did because I ordered online. I sat there for 45 minutes despite the fact that I ordered ahead of everyone else there, paid double what they did for their food, and was confirmed that the order was ready.  I was apologized to frequently for the wait, but at no point was I offered any explanation as to why I waited 9 times longer than those ordering at the counter, or why they told grubhub it was ready, or why it was charged at twice the price as at the counter (delivered I would understand, but I picked it up).   I live a block and a half away (315 N Senate). I had hoped it would be a place that I could carry out from often, but I was thoroughly disappointed. All said, the food was OK, but the experience was absolutely horrible. Due to that experience I would recommend either Bento Asian (mostly Japanese, $2.50 delivery) or the China King at 148 N Deleware (free delivery) for Asian delivery or carry-out. DO NOT ORDER HERE FROM GRUBHUB OR ANY OTHER CARYOUT/DELIVERY APP/SITE.",negative,frustrated,"Grubhub, waiting time, pricing",1.0,Asian Harbor,39.7741395235,-86.161667034
